bodyPositionTime,bodyPositionX,bodyPositionY,bodyPositionZ,bodyOrientationTime,bodyOrientationX,bodyOrientationY,bodyOrientationZ,gyroTime,gyroX,gyroY,gyroZ,cycleFrequencyTime,leftCycleFrequency,rightCycleFrequency,bodyforceTime,bodyforceX,bodyforceY,bodyforceZ,bodytorqueTime,bodytorqueX,bodytorqueY,bodytorqueZ,R1forceTime,R1forceX,R1forceY,R1forceZ,R1torqueTime,R1torqueX,R1torqueY,R1torqueZ,L1forceTime,L1forceX,L1forceY,L1forceZ,L1torqueTime,L1torqueX,L1torqueY,L1torqueZ
2780,0.4241774082183838,-0.007983214221894741,0.013580497354269028,2790,-0.07827684283256531,-0.11248268932104111,-0.12777000665664673,2800,0.4031805396080017,-0.0058099254965782166,0.008864485658705235,2680,5,5,2810,0.08087339252233505,-0.016687922179698944,-0.02835824526846409,2810,2.8309610570431687e-05,0.004099597688764334,-0.0035128574818372726,2830,7.974449545145035e-07,3.2549723982810974e-07,5.498295649886131e-06,2830,-4.4261105358600616e-07,-1.210719347000122e-08,5.0407834351062775e-08,2820,-2.996344119310379e-05,6.580259650945663e-05,-3.246590495109558e-05,2820,-6.402842700481415e-10,-3.725290298461914e-09,-1.7229467630386353e-08
2880,0.4387241005897522,-0.013326944783329964,0.014414816163480282,2890,0.03556538000702858,-0.0792994573712349,-0.15686410665512085,2900,0.4174734950065613,-0.009929010644555092,0.010517623275518417,2780,5,5,2910,0.12655192613601685,0.013025185093283653,-0.025067346170544624,2910,-3.6780831578653306e-05,0.003282670397311449,0.002176767447963357,2930,-1.139473170042038e-05,-3.514951094985008e-05,-3.4003518521785736e-05,2930,2.7604401111602783e-06,-3.213062882423401e-08,-8.912757039070129e-07,2920,1.4983932487666607e-05,1.6383710317313671e-06,-7.548725989181548e-06,2920,0.0,0.0,0.0
2980,0.45290613174438477,-0.015314317308366299,0.014590694569051266,2990,-0.020321253687143326,-0.06892828643321991,-0.14991965889930725,3000,0.43133074045181274,-0.012371839955449104,0.008827349171042442,2880,5,5,3010,0.09787622094154358,-0.022520560771226883,-0.02490430325269699,3010,-1.3132183994457591e-05,0.0031848761718720198,-0.005083919502794743,3030,-1.6322359442710876e-05,1.3668322935700417e-05,-0.0001001574273686856,3030,8.023343980312347e-06,-6.984919309616089e-09,-1.3089156709611416e-06,3020,-3.622297663241625e-05,6.808806210756302e-05,-3.661075606942177e-05,3020,-6.984919309616089e-10,-4.6566128730773926e-09,-1.4901161193847656e-08
3080,0.4661029577255249,-0.02079755812883377,0.017238181084394455,3090,0.00012146465451223776,-0.1906745284795761,-0.22326141595840454,3100,0.44515758752822876,-0.0170897226780653,0.010542052797973156,2980,5,5,3110,0.11894397437572479,0.013338083401322365,-0.023556312546133995,3110,-1.9750001229112968e-05,0.0030759600922465324,0.0025483951903879642,3130,-2.3241154849529266e-06,-2.9527582228183746e-05,-4.883669316768646e-05,3130,3.952067345380783e-06,-3.259629011154175e-08,-1.7415732145309448e-07,3120,-6.2746694311499596e-06,4.289904609322548e-07,-3.056427522096783e-05,3120,0.0,0.0,0.0
3180,0.47841259837150574,-0.027534469962120056,0.009882545098662376,3190,-0.017282787710428238,-0.015807699412107468,-0.2642212510108948,3200,0.45714637637138367,-0.021709822118282318,0.009189922362565994,3080,5,5,3210,0.1288628727197647,-0.03224975988268852,-0.025182679295539856,3210,-9.099206363316625e-05,0.0031401750165969133,-0.006769995205104351,3230,-1.3685552403330803e-05,6.702262908220291e-06,-5.9598765801638365e-05,3230,4.771631211042404e-06,-4.190951585769653e-09,-1.0874937288463116e-06,3220,-4.2776577174663544e-05,9.895022958517075e-05,-4.954729229211807e-05,3220,-1.862645149230957e-09,-1.210719347000122e-08,-2.0489096641540527e-08
3280,0.4880252778530121,-0.030309569090604782,0.01899147406220436,3290,-0.07961980253458023,-0.20207485556602478,-0.1966322511434555,3300,0.4672273099422455,-0.026698987931013107,0.010419836267828941,3180,5,5,3310,0.08400854468345642,0.004171711392700672,-0.024111121892929077,3310,2.978811153298011e-06,0.0034444215707480907,0.001027186051942408,3330,-2.794526517391205e-05,-3.4607015550136566e-05,-6.982497870922089e-05,3330,5.659647285938263e-06,-3.725290298461914e-08,-2.2426247596740723e-06,3320,-7.056871254462749e-06,-1.2176227755844593e-05,-3.528975139488466e-05,3320,9.094947017729282e-11,-9.313225746154785e-10,3.183231456205249e-11
3380,0.5037223696708679,-0.03546660393476486,0.010821884498000145,3390,0.01209183782339096,-0.010542269796133041,-0.24029654264450073,3400,0.48286911845207214,-0.03155947104096413,0.008609449490904808,3280,5,5,3410,0.16497519612312317,-0.030461153015494347,-0.023843027651309967,3410,5.164987669559196e-06,0.003130215685814619,-0.006404150277376175,3430,1.5391036868095398e-05,1.784367486834526e-05,-7.804692722856998e-05,3430,6.250105798244476e-06,-8.614733815193176e-09,1.2326054275035858e-06,3420,-3.5724835470318794e-05,8.122343569993973e-05,-4.352256655693054e-05,3420,-8.381903171539307e-09,-8.381903171539307e-09,-1.3969838619232178e-08
3480,0.5132881999015808,-0.037017084658145905,0.01716909557580948,3490,0.010522020980715752,-0.20601606369018555,-0.24835601449012756,3500,0.49250906705856323,-0.031791917979717255,0.010489394888281822,3380,5,5,3510,0.07999701797962189,-0.0026497873477637768,-0.02019105665385723,3510,-1.8515134797780775e-05,0.0026593361981213093,-0.0010231143096461892,3530,1.4706514775753021e-05,-2.7670525014400482e-05,-1.3705343008041382e-05,3530,1.1022202670574188e-06,-1.862645149230957e-09,1.2069940567016602e-06,3520,-4.746601916849613e-06,1.1565862223505974e-06,-2.9758433811366558e-05,3520,0.0,0.0,0.0
3580,0.5324234962463379,-0.04002463445067406,0.012724182568490505,3590,0.012479894794523716,-0.0050484188832342625,-0.24215686321258545,3600,0.5126467347145081,-0.03439483791589737,0.010181385092437267,3480,5,5,3610,0.1564294397830963,-0.029592175036668777,-0.018096592277288437,3610,8.026980503927916e-05,0.0024691380094736814,-0.005836854688823223,3630,-2.2197142243385315e-05,-3.3602118492126465e-06,-1.735379919409752e-05,3630,1.391395926475525e-06,-1.234002411365509e-08,-1.7820857465267181e-06,3620,-4.1354913264513016e-05,6.952974945306778e-05,-2.633035182952881e-05,3620,-1.5599653124809265e-08,-1.1175870895385742e-08,-1.30385160446167e-08
3670,0.5424368977546692,-0.0425252765417099,0.01683507114648819,3680,0.01778288371860981,-0.17315959930419922,-0.21192415058612823,3690,0.5214697122573853,-0.03822793439030647,0.00956188514828682,3580,5,5,3700,0.11212441325187683,-0.0079294852912426,-0.018679179251194,3700,1.9394676201045513e-05,0.002421613549813628,-0.0018937529530376196,3720,3.017531707882881e-05,-2.590566873550415e-05,4.586763679981232e-05,3720,-3.7106219679117203e-06,3.725290298461914e-08,2.450309693813324e-06,3710,-2.923887223005295e-06,9.575080184731632e-06,-2.1047140762675554e-05,3710,2.3283064365386963e-10,7.275957614183426e-12,-7.275957614183426e-12
3760,0.5562007427215576,-0.04496065527200699,0.017167814075946808,3770,0.042423930019140244,-0.10940731316804886,-0.21756376326084137,3780,0.5365940928459167,-0.040243491530418396,0.012208066880702972,3670,5,5,3790,0.13296984136104584,-0.023752763867378235,-0.02014791965484619,3790,-3.7009511288488284e-05,0.0022580581717193127,-0.00561788585036993,3810,8.075637742877007e-05,-1.9960571080446243e-06,1.9097933545708656e-05,3810,-1.526903361082077e-06,3.958120942115784e-09,6.45127147436142e-06,3800,5.2395189413800836e-05,5.361915100365877e-06,-1.3699755072593689e-05,3800,3.92901711165905e-10,-6.577465683221817e-09,-3.725290298461914e-09
3850,0.5649909973144531,-0.04790404066443443,0.01973513886332512,3860,-0.05127185583114624,-0.10609555244445801,-0.19709138572216034,3870,0.5446056127548218,-0.04540698975324631,0.017065858468413353,3760,5,5,3880,0.05461438000202179,-0.009198342449963093,-0.01996176689863205,3880,-3.7749407056253403e-05,0.0035511001478880644,-0.002714392729103565,3900,-4.070717841386795e-05,1.574307680130005e-05,-5.8475881814956665e-05,3900,4.692934453487396e-06,4.0978193283081055e-08,-3.2708048820495605e-06,3890,-2.534780651330948e-05,1.597742084413767e-05,-5.6962016969919205e-06,3890,-1.862645149230957e-09,1.1641532182693481e-10,-7.450580596923828e-09
3940,0.5728670954704285,-0.05136167258024216,0.01736893132328987,3950,0.07694312185049057,-0.11408979445695877,-0.17276978492736816,3960,0.5547319054603577,-0.04823051020503044,0.016499973833560944,3850,5,5,3970,0.11125396192073822,-0.019856968894600868,-0.021123835816979408,3970,3.339314935146831e-05,0.0033841226249933243,-0.00564283411949873,3990,-2.1199695765972137e-05,2.160901203751564e-06,-2.7448870241641998e-05,3990,2.1941959857940674e-06,3.608874976634979e-08,-1.6978010535240173e-06,3980,-5.88688999414444e-06,0.0001180088147521019,-1.6186386346817017e-05,3980,-1.4551915228366852e-08,-9.313225746154785e-10,-3.725290298461914e-09
4030,0.5855560302734375,-0.05449613928794861,0.015612037852406502,4040,-0.04201527312397957,-0.05987497791647911,-0.25517576932907104,4050,0.5678180456161499,-0.04995496943593025,0.015374161303043365,3940,5,5,4060,0.0933247059583664,-0.020898807793855667,-0.016768289729952812,4060,-4.7025147068779916e-05,0.0017949300818145275,-0.005909907631576061,4080,-8.501112461090088e-06,-1.9803643226623535e-05,3.0860304832458496e-05,4080,-2.4884939193725586e-06,-1.862645149230957e-08,-6.891787052154541e-07,4070,-1.181289553642273e-05,1.1867610737681389e-05,-5.3336843848228455e-06,4070,-3.725290298461914e-09,-4.0745362639427185e-10,9.313225746154785e-10
4110,0.5937597751617432,-0.057145100086927414,0.0111323157325387,4120,-0.022600160911679268,-0.11862236261367798,-0.30985766649246216,4130,0.5770295858383179,-0.05225972831249237,0.012146087363362312,4030,5,5,4140,0.28206539154052734,-0.021622270345687866,-0.027135156095027924,4140,0.00010673335054889321,0.0036753928288817406,-0.002918513026088476,4160,-2.195686101913452e-05,6.864778697490692e-06,-6.678886711597443e-05,4160,5.3532421588897705e-06,-1.4435499906539917e-08,-1.7639249563217163e-06,4150,-9.939540177583694e-06,5.76716847717762e-05,-2.961140125989914e-05,4150,-1.3969838619232178e-08,-2.3283064365386963e-09,-8.381903171539307e-09
4200,0.6034984588623047,-0.060170795768499374,0.012411849573254585,4210,-0.08080416917800903,-0.07895039021968842,-0.2931736707687378,4220,0.5842962265014648,-0.05492394044995308,0.01181602943688631,4110,5,5,4230,0.1421557515859604,-0.02464144676923752,-0.019046343863010406,4230,1.725434049149044e-05,0.0022953995503485203,-0.005670349113643169,4250,3.312528133392334e-05,3.7169083952903748e-06,-6.795395165681839e-05,4250,5.463138222694397e-06,-1.955777406692505e-08,2.6728957891464233e-06,4240,-2.8040260076522827e-05,2.5304965674877167e-05,-4.253629595041275e-05,4240,-7.450580596923828e-09,-9.313225746154785e-10,-5.587935447692871e-09
4290,0.612372636795044,-0.06366375833749771,0.009790616109967232,4300,-0.0037034121342003345,-0.05400370433926582,-0.3050024211406708,4310,0.5933387279510498,-0.057943545281887054,0.009997962974011898,4200,5,5,4320,0.2390824258327484,-0.03304072469472885,-0.023628277704119682,4320,-5.895280992262997e-05,0.002767095807939768,-0.007530419155955315,4340,-7.721595466136932e-06,-8.474104106426239e-06,-7.197726517915726e-05,4340,5.8067962527275085e-06,-4.423782229423523e-08,-6.165355443954468e-07,4330,-1.7653219401836395e-05,1.7342623323202133e-05,-1.6120262444019318e-05,4330,4.656612873077393e-10,-1.862645149230957e-09,-3.725290298461914e-09
4380,0.622544527053833,-0.06807781010866165,0.018781326711177826,4390,-0.029870986938476562,-0.19215255975723267,-0.29609742760658264,4400,0.6023983359336853,-0.060986023396253586,0.011128610000014305,4290,5,5,4410,0.08650647103786469,-0.01814424991607666,-0.018393944948911667,4410,6.259703513933346e-05,0.0028853940311819315,-0.005467361770570278,4430,4.032626748085022e-06,9.381910786032677e-06,-4.333187825977802e-05,4430,3.4673139452934265e-06,2.3283064365386963e-10,3.2456591725349426e-07,4420,-3.357883542776108e-05,8.902139961719513e-05,-2.442486584186554e-05,4420,-1.1175870895385742e-08,2.7939677238464355e-09,-1.4901161193847656e-08
4470,0.630833089351654,-0.07067598402500153,0.012322996743023396,4480,-0.004355140496045351,-0.01337701827287674,-0.3405153155326843,4490,0.6103475689888,-0.06265465915203094,0.010223939083516598,4380,5,5,4500,0.06759563088417053,-0.016004186123609543,-0.018631547689437866,4500,5.823610626976006e-05,0.0032706446945667267,-0.004823165945708752,4520,-1.4273799024522305e-05,-4.2321160435676575e-05,3.7088757380843163e-06,4520,-3.0710361897945404e-07,0.0,-1.1165393516421318e-06,4510,-1.0676681995391846e-05,2.863188274204731e-05,-1.436471939086914e-05,4510,1.862645149230957e-09,4.656612873077393e-10,-2.3283064365386963e-10
4560,0.639160692691803,-0.07601309567689896,0.018915541470050812,4570,0.01972072944045067,-0.13445591926574707,-0.3813663721084595,4580,0.6185603141784668,-0.06889751553535461,0.013794227503240108,4470,5,5,4590,0.018820956349372864,-0.011965704150497913,-0.015129387378692627,4590,2.718188625294715e-05,0.0022813058458268642,-0.005161554552614689,4610,-4.558684304356575e-05,3.5585835576057434e-06,-3.9653852581977844e-05,4610,3.1837262213230133e-06,-9.313225746154785e-09,-3.664754331111908e-06,4600,-7.580674719065428e-05,2.397783100605011e-05,-7.154420018196106e-06,4600,2.3283064365386963e-10,0.0,-3.725290298461914e-09
4650,0.6469521522521973,-0.08114560693502426,0.018266882747411728,4660,-0.10545323044061661,-0.04866384342312813,-0.3406344950199127,4670,0.6277768611907959,-0.0754125714302063,0.015037771314382553,4560,5,5,4680,0.07104860246181488,-0.01655474118888378,-0.01658615842461586,4680,6.80305965943262e-05,0.002469650935381651,-0.005301426164805889,4700,-1.0427087545394897e-05,3.6988407373428345e-05,-0.00010095536708831787,4700,8.100643754005432e-06,2.60770320892334e-08,-8.344650268554688e-07,4690,-1.5221536159515381e-05,1.065374817699194e-05,-2.6244670152664185e-06,4690,-1.862645149230957e-09,-2.3283064365386963e-10,2.3283064365386963e-10
4740,0.6562507748603821,-0.08472160249948502,0.018056625500321388,4750,0.03840748965740204,-0.15858110785484314,-0.270373672246933,4760,0.637675404548645,-0.08017599582672119,0.015181092545390129,4650,5,5,4770,0.09561237692832947,-0.027884606271982193,-0.016861161217093468,4770,-2.7774007321568206e-05,0.002263469621539116,-0.009219035506248474,4790,-2.2878870368003845e-05,-1.9976869225502014e-06,-1.292303204536438e-05,4790,1.0319054126739502e-06,4.656612873077393e-10,-1.843087375164032e-06,4780,4.002242349088192e-06,0.00014304043725132942,1.498498022556305e-05,4780,-3.003515303134918e-08,3.259629011154175e-09,-1.862645149230957e-09
4830,0.6653502583503723,-0.0895511582493782,0.01632162742316723,4840,-0.07893352210521698,-0.06289888918399811,-0.3392926752567291,4850,0.6505267024040222,-0.08471794426441193,0.016637153923511505,4740,5,5,4860,0.20137850940227509,-0.039905939251184464,-0.019353918731212616,4860,-7.696876127738506e-05,0.0019083323422819376,-0.008790423162281513,4880,-5.4076313972473145e-05,-4.49158251285553e-05,9.135156869888306e-05,4880,-7.353723049163818e-06,7.450580596923828e-09,-4.369765520095825e-06,4870,-3.846175968647003e-05,7.680710405111313e-05,-9.872019290924072e-06,4870,-2.421438694000244e-08,-1.3969838619232178e-09,-1.5832483768463135e-08
4920,0.6785640120506287,-0.09670635312795639,0.014242502860724926,4930,0.019348423928022385,-0.1154889166355133,-0.3119622766971588,4940,0.6632790565490723,-0.09209994226694107,0.016306204721331596,4830,5,5,4950,0.39208298921585083,-0.058651626110076904,-0.022421300411224365,4950,-3.9489681512350217e-05,0.001725808484479785,-0.008438422344624996,4970,-8.355826139450073e-06,5.712383426725864e-06,-2.2677239030599594e-05,4970,1.816079020500183e-06,-6.6356733441352844e-09,-6.663613021373749e-07,4960,-2.165080513805151e-05,0.00013411464169621468,-3.239139914512634e-05,4960,-2.8405338525772095e-08,-6.05359673500061e-09,-1.862645149230957e-08
